COMPANY_ID,RAW_MARGIN,CALIBRATED_PROBABILITY
ESIK-05518,-2.5552570819854736,0.07299117638307186
ESIK-02836,-2.5685880184173584,0.07228454257987346
ESIK-04145,-2.6145100593566895,0.06989838984104234
ESIK-03978,-2.624474287033081,0.06939034578924723
ESIK-00839,-2.6301803588867188,0.06910095230904995
ESIK-00478,-2.658196210861206,0.06769622695626916
ESIK-05271,-2.658900737762451,0.06766124533523833
ESIK-01779,-2.662604808807373,0.06747760405344502
ESIK-05079,-2.675264596939087,0.06685343959766746
ESIK-01677,-2.6795051097869873,0.06664557100992323
ESIK-03284,-2.7092275619506836,0.06520535462690123
ESIK-05619,-2.7195613384246826,0.06471144455159622
ESIK-02114,-2.731091260910034,0.06416447537695817
ESIK-02826,-2.7457706928253174,0.06347432746545133
ESIK-01855,-2.7553822994232178,0.0630261967377895
ESIK-03422,-2.7645084857940674,0.06260343096595615
ESIK-00835,-2.768638849258423,0.06241296519311288
ESIK-03250,-2.7719972133636475,0.062258497902921275
ESIK-00962,-2.7857861518859863,0.06162801257902125
ESIK-02437,-2.792619466781616,0.0613177812898974
ESIK-02319,-2.794480562210083,0.06123354112812622
ESIK-03083,-2.8040363788604736,0.06080271035563468
ESIK-04787,-2.8098416328430176,0.06054236232358426
ESIK-04779,-2.8137834072113037,0.06036618057498224
ESIK-02724,-2.828855276107788,0.05969694299242844
ESIK-01826,-2.8505868911743164,0.05874421663036957
ESIK-01454,-2.863969087600708,0.058164644680874504
ESIK-01678,-2.8850128650665283,0.05726409752218546
ESIK-05566,-2.891399621963501,0.05699338322347747
ESIK-04734,-2.8995251655578613,0.05665070523564414
ESIK-02845,-2.9062743186950684,0.05636754696635867
ESIK-01602,-2.9223272800445557,0.05569938933768453
ESIK-03052,-2.93061900138855,0.05535719627259464
ESIK-01385,-2.946793556213379,0.05469537330031188
ESIK-01287,-2.948145627975464,0.05464038872284625
ESIK-01604,-2.9659264087677,0.05392212940056584
ESIK-01738,-2.9669618606567383,0.053880577535146516
ESIK-02423,-2.9689929485321045,0.05379915927851177
ESIK-03095,-2.974548816680908,0.05357703900303092
ESIK-03029,-2.9893336296081543,0.05299015853450537
ESIK-03146,-2.997856378555298,0.052654612371312914
ESIK-00309,-3.015995502471924,0.0519471326842633
ESIK-01045,-3.0182220935821533,0.05186091065903627
ESIK-04515,-3.0206921100616455,0.05176542056705309
ESIK-04481,-3.034943103790283,0.051217720081941906
ESIK-04546,-3.0503151416778564,0.050633083131284666
ESIK-03661,-3.0523104667663574,0.05055766074762867
ESIK-02436,-3.054769515991211,0.050464856117510455
ESIK-04061,-3.0618152618408203,0.05019984176579078
ESIK-03974,-3.0720534324645996,0.04981709795384191
ESIK-05152,-3.078538656234741,0.04957608655533613
ESIK-02033,-3.0907487869262695,0.049125315905050364
ESIK-04687,-3.0954132080078125,0.04895414407137628
ESIK-01954,-3.1039936542510986,0.048640741139220345
ESIK-04630,-3.1454968452453613,0.04715152586083192
ESIK-00246,-3.1457037925720215,0.04714420989080996
ESIK-02327,-3.1513638496398926,0.04694453425610921
ESIK-02439,-3.1580772399902344,0.04670874151645051
ESIK-03657,-3.1581530570983887,0.046706085053417126
ESIK-02524,-3.1596832275390625,0.04665250198337498
ESIK-05007,-3.1849071979522705,0.04577759978968378
ESIK-01296,-3.1883018016815186,0.04566105594151914
ESIK-02565,-3.193972110748291,0.04546701221843751
ESIK-04946,-3.2232649326324463,0.0444770297843958
ESIK-05727,-3.22721266746521,0.04434519350637971
ESIK-03786,-3.248077630996704,0.043654567263511544
ESIK-05381,-3.2498297691345215,0.04359704127258601
ESIK-00131,-3.260018825531006,0.0432639465441991
ESIK-03475,-3.2635626792907715,0.043148663481161656
ESIK-00999,-3.2681639194488525,0.04299942082166458
ESIK-01648,-3.275193691253662,0.042772359618822746
ESIK-00085,-3.281567096710205,0.0425674893883322
ESIK-01801,-3.2877988815307617,0.042368078344167476
ESIK-04999,-3.2961654663085938,0.04210175941809611
ESIK-03765,-3.3020482063293457,0.04191546345885129
ESIK-03143,-3.302363157272339,0.041905511782563604
ESIK-01762,-3.3038079738616943,0.04185988807653226
ESIK-01735,-3.3482308387756348,0.04048009330552471
ESIK-00415,-3.351518392562866,0.0403797296030001
ESIK-01791,-3.360299825668335,0.04011281406079641
ESIK-05247,-3.361968517303467,0.040062284945163756
ESIK-01642,-3.3798892498016357,0.03952346439243312
ESIK-03973,-3.380800485610962,0.039496252817505476
ESIK-01439,-3.3906166553497314,0.03920425655400413
ESIK-02854,-3.3940839767456055,0.039101611749400675
ESIK-02185,-3.3963840007781982,0.03903366529824523
ESIK-02229,-3.413633346557617,0.0385276902242304
ESIK-01889,-3.4374239444732666,0.037840160932039825
ESIK-02285,-3.440473794937134,0.03775287954661051
ESIK-04610,-3.4631152153015137,0.03711094400854678
ESIK-03269,-3.46614146232605,0.037025942137251536
ESIK-03039,-3.4804837703704834,0.03662563222686529
ESIK-01337,-3.482562303543091,0.036567964533341095
ESIK-04122,-3.4869909286499023,0.03644538610527711
ESIK-00864,-3.492696523666382,0.03628804554437264
ESIK-03043,-3.503887891769409,0.03598132291871479
ESIK-04081,-3.5097081661224365,0.03582279424993754
ESIK-00257,-3.520550012588501,0.03552928283051107
ESIK-01790,-3.5394976139068604,0.035021884513833375
ESIK-02665,-3.544124126434326,0.03489905571406515
ESIK-01999,-3.560983896255493,0.034454951741929724
ESIK-00234,-3.562234878540039,0.03442221760798574
ESIK-02290,-3.583822250366211,0.03386204900113282
ESIK-03076,-3.600682020187378,0.033430684225632896
ESIK-03163,-3.622286081314087,0.03288568405569685
ESIK-02552,-3.6375255584716797,0.03250641437496642
ESIK-01659,-3.6397218704223633,0.032452103743362715
ESIK-05125,-3.6491310596466064,0.03222042337435673
ESIK-03077,-3.6619226932525635,0.03190802089858324
ESIK-04103,-3.670156240463257,0.03170848945120349
ESIK-01175,-3.6919209957122803,0.031186838319888884
ESIK-05170,-3.697924852371216,0.031044407307488617
ESIK-00659,-3.7357990741729736,0.030160318523199434
ESIK-03129,-3.742292881011963,0.030011204880550396
ESIK-04668,-3.755445718765259,0.029711369545498887
ESIK-00811,-3.756098747253418,0.029696558854596995
ESIK-04318,-3.7630763053894043,0.02953875392262394
ESIK-04571,-3.7762622833251953,0.029242756126327447
ESIK-00319,-3.7788290977478027,0.029185471901731708
ESIK-00605,-3.7981200218200684,0.0287584212606339
ESIK-00356,-3.8026013374328613,0.028660087914860796
ESIK-02708,-3.8032679557800293,0.028645488240520992
ESIK-01262,-3.811410903930664,0.02846773031471174
ESIK-04098,-3.822242498397827,0.02823293879704127
ESIK-03454,-3.834258794784546,0.0279746668933815
ESIK-04870,-3.840878486633301,0.027833368479311227
ESIK-05196,-3.853868246078491,0.02755811214052419
ESIK-03812,-3.863389492034912,0.02735803620724332
ESIK-00359,-3.875575065612793,0.027104031782550587
ESIK-05033,-3.889357566833496,0.026819502541074753
ESIK-03162,-3.89725399017334,0.02665779784908778
ESIK-03566,-3.9046547412872314,0.02650710473946734
ESIK-00842,-3.9063775539398193,0.026472144137136458
ESIK-00166,-3.923328161239624,0.02613055312563148
ESIK-04003,-3.931097984313965,0.025975411910272795
ESIK-01148,-3.949427604675293,0.025612965646088216
ESIK-00242,-3.9541358947753906,0.02552066261472068
ESIK-02179,-3.956479549407959,0.02547483758710202
ESIK-04858,-3.9632761478424072,0.025342397704471734
ESIK-03293,-3.979468584060669,0.025029565160474224
ESIK-01742,-3.9889285564422607,0.02484854610098257
ESIK-01798,-3.989555835723877,0.024836588152659152
ESIK-05052,-3.994535446166992,0.02474185962118544
ESIK-03053,-3.9972429275512695,0.024690502314311195
ESIK-02704,-3.9983227252960205,0.024670048988587937
ESIK-00825,-4.00416898727417,0.02455959663950544
ESIK-00920,-4.012398719787598,0.024404930381494144
ESIK-04243,-4.0163187980651855,0.02433159232225393
ESIK-03869,-4.068964004516602,0.02336727389489756
ESIK-02352,-4.07156229019165,0.02332065869268263
ESIK-00004,-4.07260799407959,0.023301923605211817
ESIK-02849,-4.0750203132629395,0.02325875992573195
ESIK-04929,-4.0951008796691895,0.022902474377530225
ESIK-03116,-4.098199367523193,0.0228479752533688
ESIK-01239,-4.1081695556640625,0.022673468295160207
ESIK-02774,-4.108959197998047,0.022659703054981405
ESIK-04701,-4.111288547515869,0.022619144799757577
ESIK-01477,-4.111291885375977,0.0226190867323918
ESIK-03760,-4.116679668426514,0.02252554728544381
ESIK-01366,-4.119419574737549,0.022478123744128654
ESIK-05164,-4.121327877044678,0.022445151625318925
ESIK-00452,-4.123405456542969,0.02240930842136173
ESIK-03385,-4.12750768661499,0.022338699326955782
ESIK-03121,-4.135132789611816,0.02220803040628583
ESIK-05121,-4.135695934295654,0.02219840965301552
ESIK-02458,-4.14597749710083,0.022023474022004073
ESIK-00852,-4.150041103363037,0.02195470596394218
ESIK-00095,-4.150054454803467,0.02195448036499762
ESIK-02671,-4.151711463928223,0.02192649951047502
ESIK-02891,-4.159775733947754,0.02179082027936862
ESIK-01941,-4.166444301605225,0.021679243725468963
ESIK-00281,-4.16948938369751,0.021628480262643173
ESIK-03943,-4.177743434906006,0.0214914638277771
ESIK-01464,-4.179248809814453,0.021466566446921402
ESIK-04025,-4.179287433624268,0.021465928019434487
ESIK-00814,-4.184064865112305,0.021387103104193003
ESIK-00895,-4.192792892456055,0.021243826078860627
ESIK-03014,-4.198442459106445,0.021151585327395417
ESIK-03809,-4.20412540435791,0.021059194970496478
ESIK-00778,-4.208921432495117,0.02098153099137144
ESIK-02325,-4.210760593414307,0.02095182313822497
ESIK-02888,-4.213083267211914,0.02091436394478381
ESIK-03336,-4.220368385314941,0.020797297038790873
ESIK-03060,-4.220791816711426,0.02079051254042985
ESIK-05286,-4.2360944747924805,0.020546771824507024
ESIK-01059,-4.243670463562012,0.020427139018461774
ESIK-02582,-4.246108055114746,0.02038879211514859
ESIK-00466,-4.249171257019043,0.020340703375485658
ESIK-03212,-4.261592864990234,0.020146834317494887
ESIK-05510,-4.267386436462402,0.020057031716967138
ESIK-02299,-4.269356727600098,0.02002658087814659
ESIK-00026,-4.269807815551758,0.020019615689695548
ESIK-00984,-4.274216175079346,0.019951671597032285
ESIK-02948,-4.282406330108643,0.01982603957249306
ESIK-00678,-4.284862995147705,0.019788507156725532
ESIK-00945,-4.28922700881958,0.019722006271006315
ESIK-02717,-4.297799110412598,0.01959201750089878
ESIK-03859,-4.29996395111084,0.0195593225198456
ESIK-04487,-4.302550315856934,0.01952033147874306
ESIK-04699,-4.306955814361572,0.019454091202437754
ESIK-03955,-4.3076395988464355,0.019443829714005847
ESIK-01969,-4.313833236694336,0.019351123729017487
ESIK-05359,-4.31615686416626,0.019316455702496297
ESIK-04508,-4.320982456207275,0.019244653304728545
ESIK-01144,-4.325369358062744,0.019179605502065777
ESIK-01384,-4.327714920043945,0.01914491462940436
ESIK-05341,-4.331094741821289,0.019095035220661777
ESIK-01847,-4.348937034606934,0.018833823303462078
ESIK-02260,-4.351257801055908,0.018800105796932136
ESIK-04760,-4.355029582977295,0.018745433320755758
ESIK-00100,-4.362739562988281,0.018634160928698493
ESIK-02241,-4.374277114868164,0.018468857396758208
ESIK-00851,-4.387572765350342,0.01828014874789011
ESIK-03902,-4.390671730041504,0.018236436980731515
ESIK-02498,-4.395375728607178,0.018170281729154754
ESIK-03416,-4.399128437042236,0.018117674022474467
ESIK-02508,-4.409210205078125,0.017977081018247406
ESIK-00882,-4.418447494506836,0.01784920504198643
ESIK-02068,-4.4330949783325195,0.017648262002807086
ESIK-02900,-4.438084125518799,0.01758032637436091
ESIK-01747,-4.448561191558838,0.01743849841700174
ESIK-02479,-4.449538707733154,0.01742532325049162
ESIK-04944,-4.450189590454102,0.017416555940900517
ESIK-03418,-4.450799465179443,0.017408344936075168
ESIK-01502,-4.453758239746094,0.017368563627851684
ESIK-03188,-4.453866958618164,0.017367103583348205
ESIK-05180,-4.456316947937012,0.017334233306124127
ESIK-03285,-4.459324359893799,0.017293967915142754
ESIK-00929,-4.47545051574707,0.01707962174631841
ESIK-01243,-4.483067512512207,0.016979287703364966
ESIK-04464,-4.486489295959473,0.016934403404114572
ESIK-01802,-4.496088981628418,0.016809103719682496
ESIK-01785,-4.501871109008789,0.01673407283203914
ESIK-00987,-4.50267219543457,0.016723703655979562
ESIK-01032,-4.504848957061768,0.016695559776346812
ESIK-05772,-4.512430667877197,0.016597897019200874
ESIK-03951,-4.5129570960998535,0.01659113679767631
ESIK-04313,-4.513340950012207,0.016586209176078722
ESIK-05081,-4.538227081298828,0.01626979234113339
ESIK-01947,-4.542738914489746,0.016213065331174868
ESIK-03556,-4.547641277313232,0.016151648719619275
ESIK-04785,-4.556987285614014,0.01603519560852701
ESIK-05209,-4.5698466300964355,0.015876314662386228
ESIK-05294,-4.5703959465026855,0.015869562302198912
ESIK-03164,-4.578152656555176,0.015774515636244543
ESIK-00616,-4.58128023147583,0.01573635062317661
ESIK-05309,-4.5833330154418945,0.015711350419059945
ESIK-00889,-4.583710670471191,0.015706755336788458
ESIK-01077,-4.5910115242004395,0.01561818234747618
ESIK-00586,-4.5911545753479,0.015616451789044881
ESIK-02626,-4.5915632247924805,0.015611509199927603
ESIK-03482,-4.591763019561768,0.015609093255241764
ESIK-02385,-4.59375524520874,0.015585023117992229
ESIK-05013,-4.594776153564453,0.015572702628847364
ESIK-02719,-4.599014759063721,0.01552165287938616
ESIK-01601,-4.601504325866699,0.015491745365923506
ESIK-03805,-4.604230880737305,0.015459055955611844
ESIK-05189,-4.607476711273193,0.015420229322207275
ESIK-04270,-4.609080791473389,0.015401076766771242
ESIK-04794,-4.615024089813232,0.015330318278370296
ESIK-03518,-4.61673641204834,0.015309991517967553
ESIK-01837,-4.61786413192749,0.015296618991693583
ESIK-04552,-4.619717121124268,0.015274671171991092
ESIK-02108,-4.623804569244385,0.0152263667590052
ESIK-05666,-4.624481201171875,0.015218385018207324
ESIK-03446,-4.627821922302246,0.015179037269943782
ESIK-02340,-4.635848522186279,0.015084907209050617
ESIK-04355,-4.648106575012207,0.014942261919278233
ESIK-01982,-4.651985168457031,0.014897404528306705
ESIK-02140,-4.654225826263428,0.014871550946409288
ESIK-03889,-4.654505252838135,0.014868329914444114
ESIK-03492,-4.655176639556885,0.014860593451709479
ESIK-02157,-4.657567501068115,0.014833075478004326
ESIK-02356,-4.659322261810303,0.014812910741688995
ESIK-01212,-4.661587715148926,0.01478691733659752
ESIK-03548,-4.6687517166137695,0.014705014199115858
ESIK-04804,-4.674178600311279,0.014643268460431786
ESIK-04112,-4.6758809089660645,0.014623952690998872
ESIK-00001,-4.688498497009277,0.014481563785439024
ESIK-01399,-4.7062602043151855,0.014283436059115638
ESIK-01369,-4.7130537033081055,0.014208364480928135
ESIK-04224,-4.713391304016113,0.014204643983151964
ESIK-00788,-4.714993000030518,0.014187005718489031
ESIK-04741,-4.715936660766602,0.014176624005161087
ESIK-00789,-4.716999530792236,0.014164939773363378
ESIK-01091,-4.72205924987793,0.014109447811517226
ESIK-00256,-4.7223005294799805,0.014106806961146193
ESIK-00266,-4.724903106689453,0.014078352220070443
ESIK-04601,-4.739765644073486,0.01391693656502826
ESIK-05055,-4.74033260345459,0.013910815324531154
ESIK-05139,-4.746519088745117,0.01384419450858068
ESIK-05296,-4.750184535980225,0.013804870673667329
ESIK-03552,-4.750360488891602,0.013802985779602372
ESIK-01362,-4.756436347961426,0.013738053636192274
ESIK-03477,-4.7569050788879395,0.013733056884926749
ESIK-04126,-4.762741565704346,0.013670988829961142
ESIK-01923,-4.763150691986084,0.013666648371065303
ESIK-00975,-4.764087677001953,0.013656712929085718
ESIK-03820,-4.764180660247803,0.013655727357779285
ESIK-02011,-4.768910884857178,0.013605682015373719
ESIK-05326,-4.77351713180542,0.013557122186238493
ESIK-01599,-4.7740068435668945,0.013551969625646684
ESIK-03923,-4.77429723739624,0.013548915124675908
ESIK-00138,-4.77564001083374,0.01353480001893396
ESIK-01548,-4.778506755828857,0.013504713586938567
ESIK-01180,-4.781835079193115,0.01346986564188366
ESIK-05484,-4.78275728225708,0.013460225767349293
ESIK-04852,-4.791904926300049,0.013364972365839512
ESIK-01162,-4.792057037353516,0.013363394083846514
ESIK-03921,-4.79797887802124,0.013302092636511744
ESIK-02679,-4.80278205871582,0.013252575110470698
ESIK-00222,-4.8097686767578125,0.013180872317678439
ESIK-01939,-4.815647125244141,0.01312083914658511
ESIK-01557,-4.8342814445495605,0.012932315271918215
ESIK-02376,-4.8365797996521,0.012909248737348554
ESIK-03909,-4.843277931213379,0.012842256931171506
ESIK-02568,-4.850891590118408,0.012766525033754085
ESIK-03621,-4.851236343383789,0.012763106277898315
ESIK-03313,-4.852369785308838,0.012751872835987442
ESIK-04756,-4.85310697555542,0.01274457184769034
ESIK-04281,-4.8578667640686035,0.012697531060186102
ESIK-05631,-4.872001647949219,0.012558844549560305
ESIK-02549,-4.874497890472412,0.012534508143493212
ESIK-04179,-4.881048679351807,0.01247086429089242
ESIK-01612,-4.886125087738037,0.012421764233143222
ESIK-05158,-4.8894572257995605,0.012389638933929904
ESIK-01764,-4.891408920288086,0.01237086066921198
ESIK-05133,-4.9087066650390625,0.012205653814137482
ESIK-02016,-4.913002967834473,0.012164959759630277
ESIK-05354,-4.9203948974609375,0.012095257699334545
ESIK-02522,-4.92120361328125,0.012087655910099913
ESIK-04529,-4.925458908081055,0.012047734551628848
ESIK-04419,-4.926944732666016,0.01203382587950016
ESIK-01898,-4.930245399475098,0.012002985359545809
ESIK-02758,-4.930375576019287,0.012001770627562011
ESIK-03042,-4.935293674468994,0.011955966642919478
ESIK-04274,-4.936791896820068,0.011942047518073137
ESIK-04219,-4.938230991363525,0.01192869278977688
ESIK-00244,-4.940673351287842,0.01190606156739948
ESIK-01353,-4.94305944442749,0.011883992686020002
ESIK-05099,-4.9498982429504395,0.011820964574598762
ESIK-02000,-4.950511455535889,0.011815329212339878
ESIK-00753,-4.954367160797119,0.011779956434600045
ESIK-04716,-4.965778827667236,0.01167587621870288
ESIK-00538,-4.97041654586792,0.011633838028898377
ESIK-00475,-4.971556663513184,0.011623526458622883
ESIK-04292,-4.9813737869262695,0.01153511032608955
ESIK-05128,-4.9850664138793945,0.011502025666086735
ESIK-04653,-4.995302677154541,0.011410801853005787
ESIK-02730,-4.996472358703613,0.011400423489002824
ESIK-04230,-4.998802185058594,0.011379779172529633
ESIK-03673,-5.00119161605835,0.011358645089921815
ESIK-02337,-5.002466678619385,0.011347383274234096
ESIK-05361,-5.004683494567871,0.011327829821462944
ESIK-04215,-5.010100841522217,0.01128018608947336
ESIK-03447,-5.01498556137085,0.011237396504189468
ESIK-01329,-5.015544891357422,0.011232507088682677
ESIK-00471,-5.022837162017822,0.011168953419014145
ESIK-02728,-5.024687767028809,0.011152881648915551
ESIK-00279,-5.02772855758667,0.011126523229273825
ESIK-04377,-5.029070854187012,0.011114907433070318
ESIK-02415,-5.030642986297607,0.011101317960372583
ESIK-01553,-5.034785270690918,0.01106559077108756
ESIK-03942,-5.0365800857543945,0.011050145822817728
ESIK-02944,-5.0401692390441895,0.011019323937577102
